                               1                                2                                3                                4                                5                                6                                7                                8 
                  version_number                 initial_don_mass                 initial_acc_mass              initial_period_days                         compiler                            build                 MESA_SDK_version                             date 
                      "r23.05.1"          1.9986325976443591E+000          1.5989060781154874E+000          2.7645235194116240E+003                       "gfortran"                         "10.2.0"            "x86_64-linux-21.4.1"                       "20260323" 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33 
                             655          3.3011328668367329E+004          2.7025426633141169E+003          1.2510572763307462E+003          1.0409805791105406E+001          1.3010510924761091E+001          4.9838128516329198E+002          4.5011004340467764E+002         -4.2920703295159968E-001         -1.0000000000000000E+000          1.9983643709087575E+000          1.5989060784257163E+000         -2.3604153382850949E+001         -8.1643624589519366E+000         -2.3629729644085174E+001         -9.8999999999999986E+001         -2.4846826008072700E+001         -8.1643624589519384E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.4247810742275192E-016          3.6001650551901230E+053         -3.1944609916522229E+039          0.0000000000000000E+000         -4.4541343410988846E+025         -1.7379510646848006E+037         -3.1770814810053303E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4159897409607390E-008          2.6908752691900762E-008 
                             656          3.3063968016845036E+004          2.7024244074562966E+003          1.2510207389062330E+003          1.0409958328268303E+001          1.3010699215458541E+001          4.9836670994120942E+002          4.5009691708263239E+002         -4.2906333079760245E-001         -1.0000000000000000E+000          1.9983640091694701E+000          1.5989060784257163E+000         -2.3587656185523016E+001         -8.1629148263734024E+000         -2.3613232446757237E+001         -9.8999999999999986E+001         -2.4830328810744764E+001         -8.1629148263734042E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.5455399205116756E-016          3.6001120122975690E+053         -3.1931015215164309E+039          0.0000000000000000E+000         -4.4545884511541623E+025         -1.7437286028404671E+037         -3.1756642354879817E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4173665177710567E-008          2.6909930196671543E-008 
                             657          3.3116451834658503E+004          2.7023065579593363E+003          1.2509843263525670E+003          1.0410110352683782E+001          1.3010886864626519E+001          4.9835218445967121E+002          4.5008383569097356E+002         -4.2891239804169601E-001         -1.0000000000000000E+000          1.9983636473361193E+000          1.5989060784257163E+000         -2.3571696438776087E+001         -8.1615168252829076E+000         -2.3597272700010311E+001         -9.8999999999999986E+001         -2.4814369063997837E+001         -8.1615168252829093E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.6664361415304961E-016          3.6000591482041061E+053         -3.1917686358323678E+039          0.0000000000000000E+000         -4.4550419844625029E+025         -1.7493254566219119E+037         -3.1742753812661042E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4186955629012836E-008          2.6911103757727218E-008 
                             658          3.3169163983525119E+004          2.7021882510961700E+003          1.2509477717914658E+003          1.0410262978686028E+001          1.3011075247290391E+001          4.9833760225347265E+002          4.5007070335592152E+002         -4.2876680368299569E-001         -1.0000000000000000E+000          1.9983632826894042E+000          1.5989060784257163E+000         -2.3555078655451144E+001         -8.1600384152773948E+000         -2.3580654916685369E+001         -9.8999999999999986E+001         -2.4797751280672895E+001         -8.1600384152773948E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.7965008250311156E-016          3.6000060753652193E+053         -3.1904917848046573E+039          0.0000000000000000E+000         -4.4554940107528449E+025         -1.7552653186396014E+037         -3.1729391316182165E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4200591824897332E-008          2.6912281976257561E-008 
                             659          3.3221939072855763E+004          2.7020698601575104E+003          1.2509111905627383E+003          1.0410415724697364E+001          1.3011263769260628E+001          4.9832300933532832E+002          4.5005756151190462E+002         -4.2861828077801112E-001         -1.0000000000000000E+000          1.9983629164123411E+000          1.5989060784257163E+000         -2.3538931830817067E+001         -8.1586192532980952E+000         -2.3564508092051291E+001         -9.8999999999999986E+001         -2.4781604456038814E+001         -8.1586192532980952E+000         -9.8999999999999986E+001          1.0000000000000000E+000          3.9274544896529740E-016          3.5999529612775324E+053         -3.1891634787014082E+039          0.0000000000000000E+000         -4.4559478563695760E+025         -1.7609849934076117E+037         -3.1715536287672874E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4214054445171918E-008          2.6913461135379842E-008 
                             660          3.3274454047874606E+004          2.7019521100412198E+003          1.2508748066507706E+003          1.0410567655457537E+001          1.3011451276044385E+001          4.9830849505519086E+002          4.5004449062699410E+002         -4.2847367448715457E-001         -1.0000000000000000E+000          1.9983625507203990E+000          1.5989060784257163E+000         -2.3522464376938967E+001         -8.1571677724723681E+000         -2.3548040638173191E+001         -9.8999999999999986E+001         -2.4765137002160714E+001         -8.1571677724723681E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.0656232780322775E-016          3.5999001311249132E+053         -3.1878269290486217E+039          0.0000000000000000E+000         -4.4564020934522842E+025         -1.7668547645911285E+037         -3.1701583814026660E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4227613139893289E-008          2.6914634014487022E-008 
                             661          3.3326868816867049E+004          2.7018346428904001E+003          1.2508385094909554E+003          1.0410719232527502E+001          1.3011638337523241E+001          4.9829401530864374E+002          4.5003145097898033E+002         -4.2832928859206876E-001         -1.0000000000000000E+000          1.9983621845396871E+000          1.5989060784257163E+000         -2.3506457237042774E+001         -8.1557582110801210E+000         -2.3532033498276999E+001         -9.8999999999999986E+001         -2.4749129862264521E+001         -8.1557582110801228E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.2046002597752293E-016          3.5998474244228374E+053         -3.1864580076866532E+039          0.0000000000000000E+000         -4.4568539287940143E+025         -1.7725731383239654E+037         -3.1687322763033690E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4241117259164139E-008          2.6915804176910307E-008 
                             662          3.3379080055910512E+004          2.7017176927250284E+003          1.2508023714000472E+003          1.0410870153850496E+001          1.3011824580907151E+001          4.9827959894427295E+002          4.5001846854761902E+002         -4.2819148984362543E-001         -1.0000000000000000E+000          1.9983618185965859E+000          1.5989060784257163E+000         -2.3490487348344384E+001         -8.1543504358479808E+000         -2.3516063609578609E+001         -9.8999999999999986E+001         -2.4733159973566135E+001         -8.1543504358479808E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.3479728771013409E-016          3.5997949461851187E+053         -3.1850134868080974E+039          0.0000000000000000E+000         -4.4573047412022669E+025         -1.7783027661724625E+037         -3.1672304591463284E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4254900474484920E-008          2.6916969290407574E-008 
                             663          3.3431124217726647E+004          2.7016011804040627E+003          1.2507663679360730E+003          1.0411020521340641E+001          1.3012010132330785E+001          4.9826523621469806E+002          4.5000553454923295E+002         -4.2805442413214262E-001         -1.0000000000000000E+000          1.9983614527004716E+000          1.5989060784257163E+000         -2.3475283285886977E+001         -8.1530142216190402E+000         -2.3500859547121202E+001         -9.8999999999999986E+001         -2.4717955911108728E+001         -8.1530142216190402E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.4890523960273951E-016          3.5997426610011767E+053         -3.1834838766023826E+039          0.0000000000000000E+000         -4.4577536287149088E+025         -1.7837570837279868E+037         -3.1656463057650582E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4268629841709839E-008          2.6918130142197299E-008 
                             664          3.3483113755190447E+004          2.7014848528990156E+003          1.2507304209161550E+003          1.0411170661459028E+001          1.3012195394715867E+001          4.9825089593133316E+002          4.4999262089655531E+002         -4.2791607423693478E-001         -1.0000000000000000E+000          1.9983610860681684E+000          1.5989060784257163E+000         -2.3460173315786061E+001         -8.1516852269065314E+000         -2.3485749577020286E+001         -9.8999999999999986E+001         -2.4702845941007812E+001         -8.1516852269065314E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.6337825514600392E-016          3.5996904553524477E+053         -3.1819809562031194E+039          0.0000000000000000E+000         -4.4582008924662749E+025         -1.7891984836922904E+037         -3.1640889713661522E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4282234349827817E-008          2.6919289252497921E-008 
                             665          3.3535079640234093E+004          2.7013686385037058E+003          1.2506945081831582E+003          1.0411320666735017E+001          1.3012380482194191E+001          4.9823656925471238E+002          4.4997971963017471E+002         -4.2777507857804531E-001         -1.0000000000000000E+000          1.9983607184671472E+000          1.5989060784257163E+000         -2.3444928065653329E+001         -8.1503416188243687E+000         -2.3470504326887554E+001         -9.8999999999999986E+001         -2.4687600690875080E+001         -8.1503416188243705E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.7845080754675802E-016          3.5996382970545430E+053         -3.1805418551979702E+039          0.0000000000000000E+000         -4.4586475052267687E+025         -1.7947169118961578E+037         -3.1625946860789637E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4295645965188864E-008          2.6920447335433384E-008 
                             666          3.3586937931544780E+004          2.7012527253790167E+003          1.2506586878824053E+003          1.0411470294304708E+001          1.3012565094926545E+001          4.9822227937928068E+002          4.4996685163961706E+002         -4.2763870452722780E-001         -1.0000000000000000E+000          1.9983603504655452E+000          1.5989060784257163E+000         -2.3429392763168195E+001         -8.1489684941483471E+000         -2.3454969024402420E+001         -9.8999999999999986E+001         -2.4672065388389946E+001         -8.1489684941483489E+000         -9.8999999999999986E+001          1.0000000000000000E+000          4.9431008345603761E-016          3.5995862705242587E+053         -3.1790890494911803E+039          0.0000000000000000E+000         -4.4590937448174578E+025         -1.8003747420450965E+037         -3.1610853020706847E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4309262620984992E-008          2.6921602515450184E-008 
                             667          3.3638942614699110E+004          2.7011365451078236E+003          1.2506227843624918E+003          1.0411620277833721E+001          1.3012750138383050E+001          4.9820795623424834E+002          4.4995395382217282E+002         -4.2749649596750000E-001         -1.0000000000000000E+000          1.9983599802993146E+000          1.5989060784257163E+000         -2.3414396342430390E+001         -8.1476456585459367E+000         -2.3439972603664614E+001         -9.8999999999999986E+001         -2.4657068967652137E+001         -8.1476456585459367E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.1012082675862492E-016          3.5995341206930064E+053         -3.1776531111869047E+039          0.0000000000000000E+000         -4.4595388802119709E+025         -1.8058413572501091E+037         -3.1595946976143587E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4322579253632139E-008          2.6922760457312422E-008 
                             668          3.3691021783234908E+004          2.7010202564208530E+003          1.2505868466673239E+003          1.0411770412560347E+001          1.3012935359567727E+001          4.9819361938179662E+002          4.4994104379916791E+002         -4.2735538957414310E-001         -1.0000000000000000E+000          1.9983596084171891E+000          1.5989060784257163E+000         -2.3398823944206349E+001         -8.1462587372702195E+000         -2.3424400205440573E+001         -9.8999999999999986E+001         -2.4641496569428099E+001         -8.1462587372702195E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.2705814821824934E-016          3.5994819187194545E+053         -3.1762809746799853E+039          0.0000000000000000E+000         -4.4599851021210726E+025         -1.8115918150174342E+037         -3.1581650565297665E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4335955587031839E-008          2.6923919579483295E-008 
                             669          3.3742948303269441E+004          2.7009043677969180E+003          1.2505510319388886E+003          1.0411920041972625E+001          1.3013119948568523E+001          4.9817933151180631E+002          4.4992817802103986E+002         -4.2721593076667175E-001         -1.0000000000000000E+000          1.9983592364494511E+000          1.5989060784257163E+000         -2.3383316565509350E+001         -8.1448839449738077E+000         -2.3408892826743575E+001         -9.8999999999999986E+001         -2.4625989190731101E+001         -8.1448839449738077E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.4449151731583709E-016          3.5994298928713305E+053         -3.1748702644840863E+039          0.0000000000000000E+000         -4.4604318051037127E+025         -1.8173098038632045E+037         -3.1566971664454094E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4349341001705944E-008          2.6925074813273948E-008 
                             670          3.3794745669794858E+004          2.7007888230591093E+003          1.2505153228243398E+003          1.0412069238464989E+001          1.3013303994884645E+001          4.9816508570317404E+002          4.4991535025253705E+002         -4.2706822422525281E-001         -1.0000000000000000E+000          1.9983588642453378E+000          1.5989060784257163E+000         -2.3368007966852502E+001         -8.1435265115063853E+000         -2.3393584228086727E+001         -9.8999999999999986E+001         -2.4610680592074253E+001         -8.1435265115063871E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.6226659649118888E-016          3.5993780179865270E+053         -3.1735511190269029E+039          0.0000000000000000E+000         -4.4608770295271941E+025         -1.8229730636675909E+037         -3.1553213883901826E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4362204244012148E-008          2.6926226717740976E-008 
                             671          3.3846431136954096E+004          2.7006735844264331E+003          1.2504797076425377E+003          1.0412218050904043E+001          1.3013487558283021E+001          4.9815087729147115E+002          4.4990255630166149E+002         -4.2693288642722138E-001         -1.0000000000000000E+000          1.9983584916039632E+000          1.5989060784257163E+000         -2.3351937227355698E+001         -8.1420773725480196E+000         -2.3377513488589923E+001         -9.8999999999999986E+001         -2.4594609852577449E+001         -8.1420773725480213E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.8151896643940178E-016          3.5993262769989107E+053         -3.1722127113890051E+039          0.0000000000000000E+000         -4.4613209905451539E+025         -1.8290402274778859E+037         -3.1539223091141813E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4375685446921890E-008          2.6927375668716753E-008 
                             672          3.3898040705175437E+004          2.7005585690669700E+003          1.2504441608117681E+003          1.0412366585954924E+001          1.3013670771149012E+001          4.9813669607793753E+002          4.4988978697210297E+002         -4.2677867481043114E-001         -1.0000000000000000E+000          1.9983581183828398E+000          1.5989060784257163E+000         -2.3337118751300274E+001         -8.1407640103383798E+000         -2.3362695012534498E+001         -9.8999999999999986E+001         -2.4579791376522021E+001         -8.1407640103383816E+000         -9.8999999999999986E+001          1.0000000000000000E+000          5.9988637462188460E-016          3.5992746329116796E+053         -3.1709282360810615E+039          0.0000000000000000E+000         -4.4617638327162690E+025         -1.8345540124176876E+037         -3.1525826959568402E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4388117934893715E-008          2.6928522491387962E-008 
                             673          3.3949560721782342E+004          2.7004438029297894E+003          1.2504086903358514E+003          1.0412514810373516E+001          1.3013853591407193E+001          4.9812254524660005E+002          4.4987704514780455E+002         -4.2663708570381836E-001         -1.0000000000000000E+000          1.9983577445011944E+000          1.5989060784257163E+000         -2.3320571562415296E+001         -8.1392418487467140E+000         -2.3346147823649520E+001         -9.8999999999999986E+001         -2.4563244187637043E+001         -8.1392418487467140E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.2100346741662283E-016          3.5992230971431656E+053         -3.1697776238936609E+039          0.0000000000000000E+000         -4.4622058745976340E+025         -1.8409693546304067E+037         -3.1513679303473125E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4401109200918789E-008          2.6929666926426000E-008 
                             674          3.4001071205354565E+004          2.7003291119638739E+003          1.2503732424354421E+003          1.0412662948717378E+001          1.3014036296700679E+001          4.9810840334807040E+002          4.4986431150444201E+002         -4.2649308645444056E-001         -1.0000000000000000E+000          1.9983573694960282E+000          1.5989060784257163E+000         -2.3305063854133635E+001         -8.1378583761924528E+000         -2.3330640115367856E+001         -9.8999999999999986E+001         -2.4547736479355382E+001         -8.1378583761924546E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.4153190650139858E-016          3.5991715916944136E+053         -3.1684990506248729E+039          0.0000000000000000E+000         -4.4626470141536467E+025         -1.8468173246749779E+037         -3.1500308773780783E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4413975263856455E-008          2.6930810709047863E-008 
                             675          3.4052485007125128E+004          2.7002146926509745E+003          1.2503378778362480E+003          1.0412810747230596E+001          1.3014218573849654E+001          4.9809429460701080E+002          4.4985160785771859E+002         -4.2635738923338823E-001         -1.0000000000000000E+000          1.9983569939771861E+000          1.5989060784257163E+000         -2.3289408464846474E+001         -8.1364479856929002E+000         -2.3314984726080699E+001         -9.8999999999999986E+001         -2.4532081090068221E+001         -8.1364479856929002E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.6292326340283300E-016          3.5991202047601232E+053         -3.1671528465395866E+039          0.0000000000000000E+000         -4.4630879242601617E+025         -1.8527987219302685E+037         -3.1486248593202391E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4427226229281492E-008          2.6931951879364999E-008 
                             676          3.4103824001517416E+004          2.7001004995826920E+003          1.2503025825146201E+003          1.0412958264383338E+001          1.3014400495405553E+001          4.9808021343241165E+002          4.4983892916644805E+002         -4.2622160808396992E-001         -1.0000000000000000E+000          1.9983566178638585E+000          1.5989060784257163E+000         -2.3274592815646990E+001         -8.1351286345413047E+000         -2.3300169076881215E+001         -9.8999999999999986E+001         -2.4517265440868741E+001         -8.1351286345413047E+000         -9.8999999999999986E+001          1.0000000000000000E+000          6.8384796307480984E-016          3.5990689160562678E+053         -3.1657046867978322E+039          0.0000000000000000E+000         -4.4635278467828262E+025         -1.8584099415569984E+037         -3.1471205873822176E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4440415090644636E-008          2.6933090889642734E-008 
                             677          3.4155146567147822E+004          2.6999864040028046E+003          1.2502673166753470E+003          1.0413105666483574E+001          1.3014582266421664E+001          4.9806614394750807E+002          4.4982626113583603E+002         -4.2608931822312707E-001         -1.0000000000000000E+000          1.9983562407256554E+000          1.5989060784257163E+000         -2.3259778526713539E+001         -8.1338078312590589E+000         -2.3285354787947764E+001         -9.8999999999999986E+001         -2.4502451151935286E+001         -8.1338078312590589E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.0542856774080311E-016          3.5990176677499885E+053         -3.1642237868555818E+039          0.0000000000000000E+000         -4.4639669549482135E+025         -1.8640444393334018E+037         -3.1455833424622032E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4453781903866677E-008          2.6934229023752837E-008 
                             678          3.4206452025132588E+004          2.6998724094982499E+003          1.2502320814311345E+003          1.0413252948830863E+001          1.3014763881254520E+001          4.9805208659752122E+002          4.4981360416432312E+002         -4.2595795594022823E-001         -1.0000000000000000E+000          1.9983558625981204E+000          1.5989060784257163E+000         -2.3245370852420436E+001         -8.1325252651509938E+000         -2.3270947113654660E+001         -9.8999999999999986E+001         -2.4488043477642186E+001         -8.1325252651509956E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.2707322461154153E-016          3.5989664614908594E+053         -3.1626819048930911E+039          0.0000000000000000E+000         -4.4644057452110394E+025         -1.8695314334376921E+037         -3.1439865905586698E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4467172287880135E-008          2.6935366245675746E-008 
                             679          3.4258029432319410E+004          2.6997578735890402E+003          1.2501966781911922E+003          1.0413400941565232E+001          1.3014946363559369E+001          4.9803796215329936E+002          4.4980088691539078E+002         -4.2582471465162774E-001         -1.0000000000000000E+000          1.9983554813507312E+000          1.5989060784257163E+000         -2.3231079144647737E+001         -8.1312526282833044E+000         -2.3256655405881961E+001         -9.8999999999999986E+001         -2.4473751769869484E+001         -8.1312526282833044E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.4919905757703424E-016          3.5989150086699950E+053         -3.1611544564996394E+039          0.0000000000000000E+000         -4.4648441961834628E+025         -1.8749917359502947E+037         -3.1424045391400921E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4480537275980232E-008          2.6936508965433327E-008 
                             680          3.4309801806003539E+004          2.6996429649752890E+003          1.2501611590923001E+003          1.0413549426854413E+001          1.3015129444585710E+001          4.9802379141401229E+002          4.4978812811839839E+002         -4.2568583436032642E-001         -1.0000000000000000E+000          1.9983550975214042E+000          1.5989060784257163E+000         -2.3216588456884637E+001         -8.1299599225332368E+000         -2.3242164718118861E+001         -9.8999999999999986E+001         -2.4459261082106387E+001         -8.1299599225332368E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.7231630630506019E-016          3.5988633850206133E+053         -3.1597058788021034E+039          0.0000000000000000E+000         -4.4652847887057113E+025         -1.8805547600599327E+037         -3.1409003312014592E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4493619319611892E-008          2.6937655501084398E-008 
                             681          3.4361393508179113E+004          2.6995285162081909E+003          1.2501257814764103E+003          1.0413697328969489E+001          1.3015311797616153E+001          4.9800967704611099E+002          4.4977542021590233E+002         -4.2554968656610032E-001         -1.0000000000000000E+000          1.9983547138366597E+000          1.5989060784257163E+000         -2.3201474881915154E+001         -8.1286053245832743E+000         -2.3227051143149378E+001         -9.8999999999999986E+001         -2.4444147507136901E+001         -8.1286053245832761E+000         -9.8999999999999986E+001          1.0000000000000000E+000          7.9717593795384816E-016          3.5988119644949611E+053         -3.1582949652874395E+039          0.0000000000000000E+000         -4.4657268820921412E+025         -1.8864030164705507E+037         -3.1394309351226892E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4506766995219471E-008          2.6938797545497747E-008 
                             682          3.4412730971212164E+004          2.6994146928812083E+003          1.2500905965404838E+003          1.0413844433749803E+001          1.3015493158760730E+001          4.9799563947661034E+002          4.4976278159696119E+002         -4.2541826938086891E-001         -1.0000000000000000E+000          1.9983543308758096E+000          1.5989060784257163E+000         -2.3186679885907594E+001         -8.1272800242678631E+000         -2.3212256147141819E+001         -9.8999999999999986E+001         -2.4429352511129345E+001         -8.1272800242678631E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.2228785736258239E-016          3.5987608215479517E+053         -3.1568022651604581E+039          0.0000000000000000E+000         -4.4661672655112114E+025         -1.8921419169534978E+037         -3.1378808459908784E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4520069982901845E-008          2.6939933444909436E-008 
                             683          3.4463866063820104E+004          2.6993013824748446E+003          1.2500555695150249E+003          1.0413990886408184E+001          1.3015673707328723E+001          4.9798166483605917E+002          4.4975019976988892E+002         -4.2529019464806039E-001         -1.0000000000000000E+000          1.9983539483038082E+000          1.5989060784257163E+000         -2.3172426935533110E+001         -8.1260058638365660E+000         -2.3198003196767335E+001         -9.8999999999999986E+001         -2.4415099560754857E+001         -8.1260058638365660E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.4723261711047329E-016          3.5987099057074279E+053         -3.1552218708413683E+039          0.0000000000000000E+000         -4.4666052978210615E+025         -1.8976749500142400E+037         -3.1362451213411814E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4533465381531718E-008          2.6941064320781939E-008 
                             684          3.4514887783949787E+004          2.6991883880052383E+003          1.2500206395168309E+003          1.0414136941388845E+001          1.3015853757225033E+001          4.9796772883593258E+002          4.4973765286340347E+002         -4.2516153029999415E-001         -1.0000000000000000E+000          1.9983535654901714E+000          1.5989060784257163E+000         -2.3158559647736993E+001         -8.1247676964212090E+000         -2.3184135908971218E+001         -9.8999999999999986E+001         -2.4401232272958744E+001         -8.1247676964212108E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.7223154137905074E-016          3.5986591285250729E+053         -3.1536212603617379E+039          0.0000000000000000E+000         -4.4670414102530314E+025         -1.9030665557293838E+037         -3.1345905948043994E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4546753517439077E-008          2.6942192138049932E-008 
                             685          3.4565857835498660E+004          2.6990755663900900E+003          1.2499857623198172E+003          1.0414282783555311E+001          1.3016033536443082E+001          4.9795381383224418E+002          4.4972512499059081E+002         -4.2502034848642162E-001         -1.0000000000000000E+000          1.9983531819660314E+000          1.5989060784257163E+000         -2.3144635093394736E+001         -8.1235223680860358E+000         -2.3170211354628957E+001         -9.8999999999999986E+001         -2.4387307718616483E+001         -8.1235223680860376E+000         -9.8999999999999986E+001          1.0000000000000000E+000          8.9807170480340492E-016          3.5986084257351890E+053         -3.1521931201383888E+039          0.0000000000000000E+000         -4.4674763609938735E+025         -1.9085050222578940E+037         -3.1331080699157653E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4559309264756548E-008          2.6943318324241417E-008 
                             686          3.4616821498401812E+004          2.6989628141758653E+003          1.2499509059311429E+003          1.0414428546834463E+001          1.3016213209335366E+001          4.9793990705452035E+002          4.4971260466568458E+002         -4.2488717247914420E-001         -1.0000000000000000E+000          1.9983527972657971E+000          1.5989060784257163E+000         -2.3129580967325062E+001         -8.1221381837359132E+000         -2.3155157228559286E+001         -9.8999999999999986E+001         -2.4372253592546809E+001         -8.1221381837359150E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.2678918062656832E-016          3.5985577506823511E+053         -3.1508636405557662E+039          0.0000000000000000E+000         -4.4679107004997417E+025         -1.9145711149835985E+037         -3.1317179294058857E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4572256650140956E-008          2.6944443911738832E-008 
                             687          3.4667735614152894E+004          2.6988502312940091E+003          1.2499161012523020E+003          1.0414574101895614E+001          1.3016392616876535E+001          4.9792602083496564E+002          4.4970010298520202E+002         -4.2475606186675646E-001         -1.0000000000000000E+000          1.9983524117910316E+000          1.5989060784257163E+000         -2.3115174636363921E+001         -8.1208422524905348E+000         -2.3140750897598146E+001         -9.8999999999999986E+001         -2.4357847261585672E+001         -8.1208422524905366E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.5519349214647495E-016          3.5985071483727782E+053         -3.1494024902265773E+039          0.0000000000000000E+000         -4.4683448294641416E+025         -1.9202662467507971E+037         -3.1301998277590250E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4585283654777438E-008          2.6945567902655566E-008 
                             688          3.4718553552088219E+004          2.6987379222882905E+003          1.2498813806072526E+003          1.0414719313501733E+001          1.3016571592472445E+001          4.9791216807086568E+002          4.4968763155897267E+002         -4.2462673001155743E-001         -1.0000000000000000E+000          1.9983520259145617E+000          1.5989060784257163E+000         -2.3101011323079859E+001         -8.1195687411122197E+000         -2.3126587584314084E+001         -9.8999999999999986E+001         -2.4343683948301607E+001         -8.1195687411122197E+000         -9.8999999999999986E+001          1.0000000000000000E+000          9.8396841233897296E-016          3.5984566658254006E+053         -3.1478951318472263E+039          0.0000000000000000E+000         -4.4687783630584517E+025         -1.9258789352451429E+037         -3.1286363424947302E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4598353743764614E-008          2.6946689252718745E-008 
                             689          3.4769830661014137E+004          2.6986246599977026E+003          1.2498463646119415E+003          1.0414865768393135E+001          1.3016752091839194E+001          4.9789819739673453E+002          4.4967505411445973E+002         -4.2449562692509329E-001         -1.0000000000000000E+000          1.9983516354251996E+000          1.5989060784257163E+000         -2.3087057511788309E+001         -8.1183143243250839E+000         -2.3112633773022530E+001         -9.8999999999999986E+001         -2.4329730137010056E+001         -8.1183143243250839E+000         -9.8999999999999986E+001          1.0000000000000000E+000          1.0131658695183014E-015          3.5984057514302484E+053         -3.1463938946254934E+039          0.0000000000000000E+000         -4.4692108824663184E+025         -1.9314231773288725E+037         -3.1270796628521600E+039          0.0000000000000000E+000          0.0000000000000000E+000                                1                                2          1.4611481831126964E-008          2.6947820215387905E-008 
